518	0.22126	0.25369	0.26801	0.39318	0.38913	0.38055	0.28553	0.27056
519	0.22084	0.25497	0.27205	0.39333	0.38754	0.37688	0.28369	0.26931
520	0.22045	0.25612	0.27631	0.39332	0.38594	0.37324	0.28182	0.26803
521	0.22013	0.25716	0.28082	0.39316	0.38433	0.36962	0.27991	0.26672
522	0.21989	0.25811	0.28559	0.39286	0.3827	0.36603	0.27797	0.2654
523	0.21973	0.25898	0.29065	0.3924	0.38107	0.36246	0.27602	0.26406
524	0.21968	0.25977	0.29599	0.39179	0.37944	0.35891	0.27408	0.26272
525	0.21974	0.2605	0.30162	0.39104	0.37781	0.35537	0.27217	0.26139
526	0.21991	0.26117	0.30753	0.39012	0.37619	0.35186	0.27032	0.26007
527	0.22019	0.2618	0.31368	0.38906	0.37458	0.34837	0.26853	0.25878
528	0.22058	0.2624	0.32004	0.38785	0.37296	0.3449	0.26682	0.25753
529	0.22107	0.26297	0.32654	0.3865	0.37135	0.34145	0.26519	0.25632
530	0.22165	0.26352	0.33313	0.385	0.36973	0.33802	0.26365	0.25516
531	0.2223	0.26407	0.33973	0.38338	0.36811	0.33459	0.26221	0.25406
532	0.22301	0.26461	0.34626	0.38163	0.36648	0.33116	0.26088	0.25304
533	0.2238	0.26516	0.35263	0.37977	0.36482	0.32774	0.25967	0.25211
534	0.22466	0.26572	0.35876	0.3778	0.36314	0.32432	0.25856	0.25126
535	0.22559	0.2663	0.36457	0.37573	0.36141	0.32091	0.25757	0.2505
536	0.22662	0.2669	0.37	0.37359	0.35964	0.31752	0.2567	0.24984
537	0.22775	0.26754	0.37501	0.37138	0.35783	0.31418	0.25595	0.24928
538	0.22897	0.26821	0.37955	0.36911	0.35596	0.31089	0.25532	0.24882
539	0.23028	0.26892	0.38361	0.36679	0.35403	0.30768	0.25481	0.24846
540	0.23168	0.26967	0.38717	0.36442	0.35205	0.30454	0.25442	0.24822
541	0.23317	0.27047	0.39024	0.362	0.35	0.30147	0.25414	0.2481
542	0.23473	0.27132	0.39283	0.35955	0.34789	0.29848	0.25397	0.2481
543	0.23635	0.27221	0.39494	0.35707	0.34572	0.29556	0.25388	0.24822
544	0.238	0.27316	0.39661	0.35456	0.3435	0.2927	0.25389	0.24848
545	0.23967	0.27416	0.39784	0.35201	0.34124	0.28988	0.25396	0.24885
546	0.24135	0.2752	0.39868	0.34943	0.33895	0.28709	0.2541	0.24935
547	0.24303	0.27631	0.39913	0.34681	0.33663	0.28433	0.2543	0.24996
548	0.24469	0.27746	0.39923	0.34415	0.33428	0.28157	0.25453	0.25066
549	0.24635	0.27866	0.39901	0.34146	0.33192	0.2788	0.2548	0.25145
550	0.24801	0.27993	0.39847	0.33875	0.32955	0.27603	0.25508	0.25232
551	0.24967	0.28126	0.39763	0.33599	0.32717	0.27325	0.25537	0.25326
552	0.25133	0.28265	0.39651	0.33318	0.32479	0.27046	0.25564	0.25425
553	0.25299	0.28412	0.39513	0.33033	0.32242	0.26769	0.25589	0.25529
554	0.25467	0.28566	0.3935	0.32741	0.32006	0.26494	0.2561	0.25637
555	0.25636	0.28727	0.39165	0.32442	0.3177	0.26222	0.25627	0.25746
556	0.2581	0.28895	0.38958	0.32137	0.31534	0.25953	0.25639	0.25857
557	0.2599	0.29069	0.3873	0.31826	0.31299	0.25688	0.25645	0.25968
558	0.26179	0.29249	0.38484	0.31511	0.31062	0.25428	0.25645	0.26078
559	0.26378	0.29436	0.38219	0.31191	0.30826	0.25173	0.25639	0.26186
560	0.26588	0.29628	0.37937	0.30869	0.30589	0.24924	0.25626	0.26291
561	0.26811	0.29824	0.37639	0.30545	0.30353	0.24683	0.25607	0.26392
562	0.27047	0.30025	0.37328	0.30221	0.30117	0.24452	0.25584	0.26488
563	0.27297	0.30229	0.37008	0.29898	0.29881	0.2423	0.25557	0.26579
564	0.27562	0.30436	0.36681	0.29577	0.29645	0.2402	0.25527	0.26665
565	0.27841	0.30645	0.36349	0.29258	0.2941	0.23822	0.25494	0.26745
566	0.28136	0.30854	0.36013	0.28942	0.29175	0.23637	0.25459	0.26819
567	0.28447	0.31062	0.35677	0.28629	0.28941	0.23464	0.25422	0.26887
568	0.28775	0.31268	0.35341	0.28319	0.28707	0.23303	0.25384	0.26949
569	0.29117	0.31471	0.35006	0.28011	0.28473	0.23153	0.25345	0.27006
570	0.29476	0.3167	0.34672	0.27705	0.28238	0.23012	0.25306	0.27056
